 1, 1, 0, 0, 0
 1, 2, 0, 0, 0
 1, 3, 0, 0, 0
 1, 4, 0, 0, 0
 1, 5, 0, 0, 0
 1, 6, 0, 0, 0
 1, 7, 0, 0, 0
 1, 8, 0, 0, 0
 1, 9, 0, 0, 0
 1, 10, 0, 0, 0
 1, 11, 0, 0, 0
 1, 12, 0, 0, 0
 1, 13, 0, 0, 0
 1, 14, 0, 0, 0
 1, 15, 0, 0, 0
 1, 16, 0, 0, 0
 1, 17, 0, 0, 0
 1, 18, 0, 0, 0
 1, 19, 0, 0, 0
 1, 20, 0, 0, 0
 1, 21, 0, 0, 0
 1, 22, 0, 0, 0
 2, 1, -0.1571294736648, 0.0391108892792, -0.12683686889576
 2, 2, 0.2165635514092, 0.4256545243422, 0.0050995418742224
 2, 3, 0.1937653211659, 0.25813517173299, -0.39424891021127
 2, 4, -0.032134433840504, 0.21537275425281, -0.2667773852076
 2, 5, 0.056292879635102, 0.098164210503903, -0.45382950212975
 2, 6, 0.077758025939801, 0.1702924792015, -1.0762716017326
 2, 7, 0.0052714480110012, 0.2975006269657, -1.1060577548387
 2, 8, 0.034890996578, 0.2093244964043, -0.40728185232474
 2, 9, 0, 0, 0
 2, 10, 0, 0, 0
 2, 11, -0.2066472222419, -0.060286068044398, -0.47330514736874
 2, 12, -0.1884076509566, -0.059997869229299, -0.40572286112449
 2, 13, -0.1599663881543, -0.025453493537796, -0.50413313417389
 2, 14, -0.2893039336925, 0.044261758717802, -0.55004382165909
 2, 15, -0.0862482470882, 0.030529029803702, -0.56542818665609
 2, 16, -0.016450033313802, 0.073873235351598, -0.34418636868335
 2, 17, 0.079415528370099, 0.1071322202628, -0.68491480098162
 2, 18, -0.096682157724203, 0.1983350076961, -0.3835229022439
 2, 19, 0, 0, 0
 2, 20, 0, 0, 0
 2, 21, -0.0019186189396976, -0.1870768561402, -0.27256751800438
 2, 22, 0.009989108007197, -0.1189675974047, -0.35340433814611
