 1, 1, 1, 0.037819044230503, -0.4522448088734, -0.3749128063373
 1, 1, 2, -0.1169225016119, -0.3904578207935, -0.33366604879673
 1, 1, 3, -0.029874665263698, -0.5266191228965, -0.45988965490044
 1, 1, 4, -0.1066373243098, -0.4984184952061, -0.43983982639885
 1, 1, 5, -0.10153270608831, -0.4499457791332, -0.39149605537721
 1, 1, 6, -0.0954469174495, -0.6171278586536, -0.25393892303825
 1, 2, 1, 0.062154827855799, -0.4188083714066, -0.096669111159083
 1, 2, 2, 0.0480112800754, -0.3320542295239, -0.33915209035276
 1, 2, 3, -0.067707231831598, -0.4357487549153, -0.19919644003731
 1, 2, 4, -0.1076094078747, -0.4804437230047, -0.17584711518185
 1, 2, 5, -0.1531184421711, -0.5359777962196, -0.14716712196881
 1, 2, 6, -0.1440131161478, -0.51089805414841, -0.2148553700426
 1, 3, 1, 0.0643269747547, -0.3703810479123, -0.33323423920918
 1, 3, 2, 0.031432865163502, -0.3059302691838, -0.23381193753361
 1, 3, 3, -0.023235954668195, -0.3934078929613, -0.69807585166986
 1, 3, 4, -0.11173642976321, -0.4250991206874, -0.23726716754117
 1, 3, 5, -0.0826157665472, -0.4990097069525, -0.30250712856844
 1, 3, 6, -0.138261362348, -0.5257720632264, 0.06998268597898
 1, 4, 1, 0.071335368476106, -0.37434834748061, -0.076408615856241
 1, 4, 2, -0.089346508063905, -0.41690380271279, -0.12006211531161
 1, 4, 3, -0.022491071052499, -0.4558101986703, 0.0043085699379126
 1, 4, 4, -0.060158050418202, -0.5077788680926, -0.27134187755095
 1, 4, 5, -0.0974132816769, -0.44336737953819, 0.1709825445344
 1, 4, 6, -0.091060490424802, -0.4626166040242, -0.38641799902447
 1, 5, 1, 0.074061641651497, -0.3822833969996, -0.43517180188846
 1, 5, 2, -0.0447261263771, -0.3646172449239, -0.42074303778785
 1, 5, 3, -0.1121487268133, -0.4514714946283, -0.1531900727666
 1, 5, 4, -0.055495308314299, -0.44591033404461, -0.41564734146024
 1, 5, 5, -0.072803033868901, -0.3934954082813, 0.017362549193004
 1, 5, 6, -0.149805963301, -0.46732582637399, -0.10537522567406
